Date,Model,Learning Rate,Batch_Size,Epoch,Alpha,Ratio,Train_Accuracy,Test_Accuracy,Precision_True,Precision_Fake,Recall_True,Recall_Fake,F1_Score_True,F1_Score_Fake,Classification_Loss,comment
Tue Aug 25 11:17:47 2020,Teacher,0.0001,64,20,0.99,0.5,0.9348355531692505,0.720164609053498,0.8658536585365854,0.6459627329192547,0.5546875,0.9043478260869565,0.6761904761904762,0.7536231884057971,0.6478490233421326,Noise-using-synonym
Tue Aug 25 11:40:01 2020,Student,0.0001,64,25,0.99,0.5,0.9774665236473083,0.7037037037037037,0.9117647058823529,0.6228571428571429,0.484375,0.9478260869565217,0.6326530612244898,0.7517241379310345,0.6302316784858704,Noise-using-synonym
Tue Aug 25 11:40:01 2020,Teacher,0.0001,64,25,0.99,0.5,0.9774665236473083,0.7283950617283951,0.8369565217391305,0.6622516556291391,0.6015625,0.8695652173913043,0.7000000000000001,0.7518796992481204,0.7732027769088745,Noise-using-synonym
Tue Aug 25 12:02:01 2020,Student,0.0001,64,30,0.99,0.5,0.9555420279502869,0.6666666666666666,0.6577181208053692,0.6808510638297872,0.765625,0.5565217391304348,0.7075812274368231,0.6124401913875598,1.0833678245544434,Noise-using-synonym
Tue Aug 25 12:02:02 2020,Teacher,0.0001,64,30,0.99,0.5,0.9555420279502869,0.7037037037037037,0.7545454545454545,0.6616541353383458,0.6484375,0.7652173913043478,0.6974789915966387,0.7096774193548387,1.0704845190048218,Noise-using-synonym
Tue Aug 25 12:45:51 2020,Student,0.0001,64,10,0.99,0.5,0.8861144781112671,0.6090534979423868,0.555,0.8604651162790697,0.9487179487179487,0.29365079365079366,0.7003154574132492,0.4378698224852071,0.6025415062904358,Noise-using-synonym
Tue Aug 25 12:45:52 2020,Teacher,0.0001,64,10,0.99,0.5,0.8861144781112671,0.6172839506172839,0.56,0.8837209302325582,0.9572649572649573,0.30158730158730157,0.7066246056782334,0.44970414201183423,0.6662493348121643,Noise-using-synonym
Tue Aug 25 13:07:33 2020,Student,0.0001,64,15,0.99,0.5,0.9610231518745422,0.5555555555555556,0.5384615384615384,0.5714285714285714,0.5384615384615384,0.5714285714285714,0.5384615384615384,0.5714285714285714,0.7267965078353882,Noise-using-synonym
Tue Aug 25 13:07:33 2020,Teacher,0.0001,64,15,0.99,0.5,0.9610231518745422,0.6090534979423868,0.555,0.8604651162790697,0.9487179487179487,0.29365079365079366,0.7003154574132492,0.4378698224852071,0.5750414729118347,Noise-using-synonym
Tue Aug 25 13:29:57 2020,Student,0.0001,64,20,0.99,0.5,0.9853836894035339,0.6090534979423868,0.5859375,0.6347826086956522,0.6410256410256411,0.5793650793650794,0.6122448979591838,0.6058091286307055,0.9668907523155212,Noise-using-synonym
Tue Aug 25 13:29:58 2020,Teacher,0.0001,64,20,0.99,0.5,0.9853836894035339,0.5843621399176955,0.5615384615384615,0.6106194690265486,0.6239316239316239,0.5476190476190477,0.5910931174089069,0.5774058577405857,0.7374151945114136,Noise-using-synonym
Tue Aug 25 13:53:14 2020,Student,0.0001,64,25,0.99,0.5,0.9939098954200745,0.691358024691358,0.6721311475409836,0.7107438016528925,0.7008547008547008,0.6825396825396826,0.6861924686192469,0.6963562753036436,1.0744255781173706,Noise-using-synonym
Tue Aug 25 13:53:14 2020,Teacher,0.0001,64,25,0.99,0.5,0.9939098954200745,0.6172839506172839,0.5983606557377049,0.6363636363636364,0.6239316239316239,0.6111111111111112,0.610878661087866,0.6234817813765182,0.9777730703353882,Noise-using-synonym
Tue Aug 25 14:16:25 2020,Student,0.0001,64,30,0.99,0.5,0.9945188760757446,0.5720164609053497,0.552,0.5932203389830508,0.5897435897435898,0.5555555555555556,0.5702479338842975,0.5737704918032787,0.8425720930099487,Noise-using-synonym
Tue Aug 25 14:16:25 2020,Teacher,0.0001,64,30,0.99,0.5,0.9945188760757446,0.588477366255144,0.5620437956204379,0.6226415094339622,0.6581196581196581,0.5238095238095238,0.6062992125984252,0.5689655172413793,1.0083696842193604,Noise-using-synonym
Tue Aug 25 15:01:54 2020,Student,0.0001,64,10,0.99,0.5,0.8836784362792969,0.5555555555555556,0.5391304347826087,0.5703125,0.5299145299145299,0.5793650793650794,0.5344827586206897,0.5748031496062992,0.7238298058509827,Noise-using-synonym
Tue Aug 25 15:01:54 2020,Teacher,0.0001,64,10,0.99,0.5,0.8836784362792969,0.5925925925925926,0.6363636363636364,0.576271186440678,0.358974358974359,0.8095238095238095,0.459016393442623,0.6732673267326733,0.6689221858978271,Noise-using-synonym
Tue Aug 25 15:24:14 2020,Student,0.0001,64,15,0.99,0.5,0.9451888203620911,0.5596707818930041,0.5675675675675675,0.5562130177514792,0.358974358974359,0.746031746031746,0.43979057591623033,0.6372881355932203,0.7416584491729736,Noise-using-synonym
Tue Aug 25 15:24:15 2020,Teacher,0.0001,64,15,0.99,0.5,0.9451888203620911,0.5596707818930041,0.6,0.5492227979274611,0.2564102564102564,0.8412698412698413,0.3592814371257485,0.664576802507837,0.6458101868629456,Noise-using-synonym
